Year;Month;Citizenship;Decision;Number
2020;6;Ghana;Positive;13
2020;6;Ghana;Negative;6
2020;6;Hong Kong;Negative;7
2020;6;India;Positive;30
2020;6;India;Negative;11
2020;6;India;Expired matter;1
2020;6;Indonesia;Positive;4
2020;6;Iran, Islamic Republic of;Positive;33
2020;6;Iran, Islamic Republic of;Negative;8
2020;6;Iraq;Positive;64
2020;6;Iraq;Negative;34
2020;6;Iraq;Expired matter;1
2020;6;Israel;Positive;1
2020;6;Israel;Negative;2
2020;6;Jamaica;Negative;1
2020;6;Japan;Positive;7
2020;6;Japan;Negative;2
2020;6;Japan;Expired matter;1
2020;6;Jordan;Positive;4
2020;6;Kazakstan;Positive;3
2020;6;Kenya;Positive;11
2020;6;Kenya;Negative;5
2020;6;Korea, Republic of (South Korea);Positive;8
2020;6;Korea, Republic of (South Korea);Negative;1
2020;6;Kosovo;Positive;64
2020;6;Kosovo;Negative;27
2020;6;Kyrgyzstan;Positive;1
2020;6;Kyrgyzstan;Negative;5
2020;6;Lebanon;Positive;1
2020;6;Liberia;Negative;2
2020;6;Malaysia;Negative;1
2020;6;Mexico;Positive;4
2020;6;Mexico;Negative;1
2020;6;Moldova, Republic of;Positive;1
2020;6;Moldova, Republic of;Negative;1
2020;6;Montenegro;Negative;1
2020;6;Morocco;Positive;15
2020;6;Morocco;Negative;7
2020;6;Mozambique;Negative;1
2020;6;Myanmar;Positive;1
2020;6;Nepal;Positive;30
2020;6;Nepal;Negative;32
2020;6;Nepal;Expired matter;1
2020;6;New Zealand;Positive;1
2020;6;Nicaragua;Positive;1
2020;6;Nigeria;Positive;11
2020;6;Nigeria;Negative;22
2020;6;Nigeria;Expired matter;1
2020;6;Not clarified;Positive;5
2020;6;Not clarified;Negative;3
2020;6;Not clarified;Expired matter;2
2020;6;Pakistan;Positive;31
2020;6;Pakistan;Negative;24
2020;6;Peru;Positive;5
2020;6;Peru;Negative;1
2020;6;Peru;Expired matter;1
2020;6;Philippines;Positive;40
2020;6;Philippines;Negative;10
2020;6;Russian Federation;Positive;185
2020;6;Russian Federation;Negative;46
2020;6;Russian Federation;Expired matter;5
2020;6;Rwanda;Positive;1
2020;6;Rwanda;Negative;1
2020;6;Senegal;Positive;2
2020;6;Serbia;Positive;4
2020;6;Serbia;Negative;1
2020;6;Sierra Leone;Positive;1
2020;6;Singapore;Positive;1
2020;6;Singapore;Negative;7
2020;6;Somalia;Positive;25
2020;6;Somalia;Negative;9
2020;6;Somalia;Expired matter;1
2020;6;South Africa;Positive;6
2020;6;Sri Lanka;Positive;3
2020;6;Sri Lanka;Negative;2
2020;6;Stateless;Positive;1
2020;6;Stateless;Negative;1
2020;6;Sudan;Positive;1
2020;6;Syrian Arab Republic;Positive;17
2020;6;Syrian Arab Republic;Negative;10
2020;6;Tajikistan;Negative;1
2020;6;Tanzania, United Republic of;Negative;3
2020;6;Thailand;Positive;59
2020;6;Thailand;Negative;11
2020;6;Thailand;Expired matter;3
2020;6;Tunisia;Positive;5
2020;6;Tunisia;Negative;2
2020;6;Turkey;Positive;43
2020;6;Turkey;Negative;21
2020;6;Turkey;Expired matter;1
2020;6;Uganda;Negative;2
2020;6;Ukraine;Positive;171
2020;6;Ukraine;Negative;25
2020;6;Ukraine;Expired matter;5
2020;6;United Kingdom;Positive;2
2020;6;United States;Positive;33
2020;6;United States;Negative;13
2020;6;United States;Expired matter;1
2020;6;Unknown;Positive;3
2020;6;Uzbekistan;Positive;10
2020;6;Uzbekistan;Negative;7
2020;6;Venezuela;Positive;3
2020;6;Venezuela;Expired matter;1
2020;6;Viet Nam;Positive;34
2020;6;Viet Nam;Negative;8
2020;6;Yemen;Positive;1
2020;6;Yemen;Expired matter;1
2020;6;Zambia;Positive;4
2020;6;Zambia;Negative;4
2020;6;Zimbabwe;Positive;1
2020;7;Afghanistan;Positive;15
2020;7;Afghanistan;Negative;4
2020;7;Albania;Positive;14
2020;7;Albania;Negative;7
2020;7;Albania;Expired matter;1
2020;7;Algeria;Positive;6
2020;7;Algeria;Negative;1
2020;7;Argentina;Positive;2
2020;7;Argentina;Negative;1
2020;7;Armenia;Negative;1
2020;7;Australia;Positive;8
2020;7;Azerbaijan;Positive;2
2020;7;Bangladesh;Positive;11
2020;7;Bangladesh;Negative;10
2020;7;Belarus;Positive;14
2020;7;Belarus;Negative;4
2020;7;Bolivia;Positive;1
2020;7;Bosnia and Herzegovina;Positive;1
2020;7;Bosnia and Herzegovina;Negative;1
2020;7;Brazil;Positive;49
2020;7;Brazil;Negative;1
2020;7;Cameroon;Positive;8
2020;7;Cameroon;Negative;4
2020;7;Cameroon;Expired matter;1
2020;7;Canada;Positive;19
2020;7;Canada;Negative;2
2020;7;Canada;Expired matter;1
2020;7;Chile;Positive;4
2020;7;China;Positive;320
2020;7;China;Negative;8
2020;7;China;Expired matter;3
2020;7;Colombia;Positive;13
2020;7;Colombia;Negative;1
2020;7;Colombia;Expired matter;1
2020;7;Congo (Congo-Kinshasa);Positive;8
2020;7;Congo (Congo-Kinshasa);Negative;1
2020;7;Cuba;Positive;2
2020;7;Cuba;Negative;1
2020;7;Dominican Republic;Positive;1
2020;7;Egypt;Positive;18
2020;7;Egypt;Negative;3
2020;7;Equatorial Guinea;Negative;1
2020;7;Eritrea;Positive;8
2020;7;Eritrea;Negative;1
2020;7;Ethiopia;Positive;14
2020;7;Ethiopia;Negative;1
2020;7;Gambia;Positive;6
2020;7;Gambia;Negative;2
2020;7;Gambia;Expired matter;2
2020;7;Georgia;Positive;1
2020;7;Ghana;Positive;8
2020;7;Ghana;Negative;6
2020;7;Ghana;Expired matter;1
2020;7;Honduras;Positive;2
2020;7;Honduras;Negative;1
2020;7;Hong Kong;Positive;1
2020;7;India;Positive;51
2020;7;India;Negative;6
2020;7;India;Expired matter;4
2020;7;Indonesia;Positive;16
2020;7;Indonesia;Negative;1
2020;7;Iran, Islamic Republic of;Positive;49
2020;7;Iran, Islamic Republic of;Negative;4
2020;7;Iraq;Positive;59
2020;7;Iraq;Negative;17
2020;7;Israel;Positive;8
2020;7;Israel;Expired matter;1
2020;7;Japan;Positive;33
2020;7;Japan;Negative;2
2020;7;Japan;Expired matter;2
2020;7;Jordan;Negative;1
2020;7;Kazakstan;Positive;10
2020;7;Kazakstan;Expired matter;1
2020;7;Kenya;Positive;8
2020;7;Kenya;Negative;1
2020;7;Korea, Republic of (South Korea);Positive;38
2020;7;Kosovo;Positive;50
2020;7;Kosovo;Negative;3
2020;7;Kosovo;Expired matter;1
2020;7;Kyrgyzstan;Negative;2
2020;7;Lao Peoples Democratic Republic;Negative;1
2020;7;Lebanon;Positive;3
2020;7;Malaysia;Positive;8
2020;7;Malaysia;Negative;1
2020;7;Mexico;Positive;17
2020;7;Moldova, Republic of;Negative;3
2020;7;Moldova, Republic of;Expired matter;1
2020;7;Morocco;Positive;17
2020;7;Morocco;Negative;5
2020;7;Namibia;Negative;1
2020;7;Namibia;Expired matter;1
2020;7;Nepal;Positive;14
2020;7;Nepal;Negative;3
2020;7;New Zealand;Positive;4
2020;7;Nicaragua;Positive;1
2020;7;Nigeria;Positive;16
2020;7;Nigeria;Negative;16
2020;7;Nigeria;Expired matter;2
2020;7;North Macedonia;Positive;6
2020;7;North Macedonia;Expired matter;1
2020;7;Not clarified;Positive;6
2020;7;Not clarified;Negative;5
2020;7;Not clarified;Expired matter;1
2020;7;Pakistan;Positive;26
2020;7;Pakistan;Negative;9
2020;7;Paraguay;Positive;1
2020;7;Peru;Positive;2
2020;7;Peru;Negative;1
2020;7;Peru;Expired matter;1
2020;7;Philippines;Positive;37
2020;7;Philippines;Negative;2
2020;7;Poland;Positive;1
2020;7;Russian Federation;Positive;541
2020;7;Russian Federation;Negative;37
2020;7;Russian Federation;Expired matter;3
2020;7;Rwanda;Positive;3
2020;7;Senegal;Negative;1
2020;7;Serbia;Positive;15
2020;7;Sierra Leone;Positive;1
2020;7;Singapore;Positive;5
2020;7;Somalia;Positive;33
2020;7;Somalia;Negative;12
2020;7;South Africa;Positive;7
2020;7;Sri Lanka;Positive;15
2020;7;Sri Lanka;Negative;1
2020;7;Stateless;Positive;5
2020;7;Syrian Arab Republic;Positive;22
2020;7;Taiwan;Positive;3
2020;7;Taiwan;Expired matter;1
2020;7;Tajikistan;Negative;2
2020;7;Tanzania, United Republic of;Positive;1
2020;7;Thailand;Positive;106
2020;7;Thailand;Negative;7
2020;7;Thailand;Expired matter;1
2020;7;Togo;Positive;2
2020;7;Togo;Expired matter;1
2020;7;Tunisia;Positive;7
2020;7;Turkey;Positive;32
2020;7;Turkey;Negative;7
2020;7;Turkey;Expired matter;2
2020;7;Turkmenistan;Negative;1
2020;7;Uganda;Positive;5
2020;7;Uganda;Negative;1
2020;7;Ukraine;Positive;135
2020;7;Ukraine;Negative;16
2020;7;Ukraine;Expired matter;8
2020;7;United Kingdom;Positive;1
2020;7;United States;Positive;36
2020;7;United States;Negative;11
2020;7;United States;Expired matter;1
2020;7;Unknown;Positive;1
2020;7;Uzbekistan;Positive;22
2020;7;Uzbekistan;Negative;3
2020;7;Venezuela;Positive;1
2020;7;Venezuela;Negative;1
2020;7;Venezuela;Expired matter;1
2020;7;Viet Nam;Positive;24
2020;7;Viet Nam;Negative;28
2020;7;Viet Nam;Expired matter;1
2020;7;Yemen;Positive;2
2020;7;Zambia;Negative;1
2020;7;Zimbabwe;Positive;2
2020;7;Zimbabwe;Negative;1
2020;7;Zimbabwe;Expired matter;1
2020;8;Afghanistan;Positive;10
2020;8;Afghanistan;Negative;6
2020;8;Albania;Positive;16
2020;8;Albania;Negative;4
2020;8;Algeria;Positive;3
2020;8;Algeria;Negative;1
2020;8;Angola;Positive;1
2020;8;Argentina;Positive;8
2020;8;Armenia;Positive;2
2020;8;Australia;Positive;8
2020;8;Bangladesh;Positive;19
2020;8;Bangladesh;Negative;10
2020;8;Belarus;Positive;14
2020;8;Belarus;Negative;1
2020;8;Benin;Positive;2
2020;8;Bosnia and Herzegovina;Positive;2
2020;8;Bosnia and Herzegovina;Negative;1
2020;8;Brazil;Positive;12
2020;8;Brazil;Negative;6
2020;8;Cambodia;Positive;1
2020;8;Cameroon;Positive;10
2020;8;Cameroon;Negative;2
2020;8;Canada;Positive;9
2020;8;Chile;Positive;3
2020;8;China;Positive;145
2020;8;China;Negative;9
2020;8;Colombia;Positive;7
2020;8;Colombia;Negative;2
2020;8;Congo (Congo-Kinshasa);Positive;3
2020;8;Costa Rica;Positive;1
2020;8;Cuba;Positive;1
2020;8;Cuba;Negative;1
2020;8;Ecuador;Positive;1
2020;8;Egypt;Positive;21
2020;8;Egypt;Negative;1
2020;8;Eritrea;Positive;5
2020;8;Eritrea;Negative;2
2020;8;Ethiopia;Positive;11
2020;8;Gambia;Positive;4
2020;8;Gambia;Negative;1
2020;8;Georgia;Positive;1
2020;8;Ghana;Positive;5
2020;8;Ghana;Negative;2
2020;8;Ghana;Expired matter;1
2020;8;Honduras;Positive;2
2020;8;India;Positive;39
2020;8;India;Negative;5
2020;8;Indonesia;Positive;4
2020;8;Iran, Islamic Republic of;Positive;40
2020;8;Iran, Islamic Republic of;Negative;10
2020;8;Iraq;Positive;42
2020;8;Iraq;Negative;13
2020;8;Israel;Positive;5
2020;8;Israel;Negative;4
2020;8;Japan;Positive;27
2020;8;Japan;Negative;3
2020;8;Japan;Expired matter;2
2020;8;Jordan;Positive;2
2020;8;Jordan;Negative;1
2020;8;Kazakstan;Positive;2
2020;8;Kazakstan;Negative;1
2020;8;Kenya;Positive;4
2020;8;Kenya;Negative;4
2020;8;Kenya;Expired matter;1
2020;8;Korea, Republic of (South Korea);Positive;25
2020;8;Kosovo;Positive;11
2020;8;Kosovo;Negative;1
2020;8;Kosovo;Expired matter;1
2020;8;Kuwait;Positive;1
2020;8;Lao Peoples Democratic Republic;Positive;1
2020;8;Lebanon;Positive;2
2020;8;Malaysia;Positive;2
2020;8;Malaysia;Negative;1
2020;8;Mexico;Positive;14
2020;8;Mexico;Negative;3
2020;8;Moldova, Republic of;Positive;2
2020;8;Montenegro;Negative;1
2020;8;Morocco;Positive;45
2020;8;Morocco;Negative;3
2020;8;Namibia;Positive;1
2020;8;Nepal;Positive;19
2020;8;Nepal;Negative;22
2020;8;New Zealand;Positive;2
2020;8;Nicaragua;Positive;2
2020;8;Nigeria;Positive;24
2020;8;Nigeria;Negative;18
2020;8;North Macedonia;Positive;1
2020;8;North Macedonia;Negative;2
2020;8;North Macedonia;Expired matter;1
2020;8;Not clarified;Positive;6
2020;8;Not clarified;Negative;1
2020;8;Not clarified;Expired matter;1
2020;8;Pakistan;Positive;32
2020;8;Pakistan;Negative;16
2020;8;Pakistan;Expired matter;1
2020;8;Paraguay;Positive;1
2020;8;Peru;Positive;4
2020;8;Peru;Expired matter;2
2020;8;Philippines;Positive;11
2020;8;Philippines;Negative;3
2020;8;Philippines;Expired matter;10
2020;8;Romania;Positive;1
2020;8;Russian Federation;Positive;404
2020;8;Russian Federation;Negative;39
2020;8;Russian Federation;Expired matter;5
2020;8;Senegal;Positive;1
2020;8;Senegal;Negative;1
2020;8;Serbia;Positive;3
2020;8;Serbia;Negative;1
2020;8;Sierra Leone;Negative;3
2020;8;Singapore;Positive;1
2020;8;Singapore;Negative;1
2020;8;Somalia;Positive;13
2020;8;Somalia;Negative;16
2020;8;Somalia;Expired matter;1
2020;8;South Africa;Positive;5
2020;8;South Africa;Negative;1
2020;8;Sri Lanka;Positive;5
2020;8;Stateless;Positive;3
2020;8;Stateless;Negative;3
2020;8;Sudan;Positive;3
2020;8;Syrian Arab Republic;Positive;16
2020;8;Syrian Arab Republic;Negative;9
2020;8;Syrian Arab Republic;Expired matter;1
2020;8;Taiwan;Positive;1
2020;8;Tajikistan;Positive;1
2020;8;Thailand;Positive;27
2020;8;Thailand;Negative;4
2020;8;Togo;Negative;1
2020;8;Tunisia;Positive;6
2020;8;Turkey;Positive;43
2020;8;Turkey;Negative;5
2020;8;Uganda;Positive;1
2020;8;Uganda;Negative;1
2020;8;Ukraine;Positive;121
2020;8;Ukraine;Negative;9
2020;8;Ukraine;Expired matter;8
2020;8;United States;Positive;36
2020;8;United States;Negative;14
2020;8;United States;Expired matter;3
2020;8;Unknown;Positive;2
2020;8;Uzbekistan;Positive;4
2020;8;Uzbekistan;Negative;5
2020;8;Venezuela;Positive;3
2020;8;Viet Nam;Positive;29
2020;8;Viet Nam;Negative;9
2020;8;Viet Nam;Expired matter;1
2020;8;Zambia;Positive;1
2020;8;Zambia;Expired matter;1
2020;8;Zimbabwe;Positive;2
2020;9;Afghanistan;Positive;21
2020;9;Afghanistan;Negative;5
2020;9;Albania;Positive;15
2020;9;Albania;Negative;9
2020;9;Algeria;Positive;5
2020;9;Algeria;Negative;3
2020;9;Argentina;Positive;1
2020;9;Argentina;Expired matter;1
2020;9;Armenia;Positive;1
2020;9;Australia;Positive;9
2020;9;Australia;Expired matter;1
2020;9;Azerbaijan;Negative;1
2020;9;Bangladesh;Positive;18
2020;9;Bangladesh;Negative;6
2020;9;Belarus;Positive;13
2020;9;Belarus;Negative;1
2020;9;Benin;Positive;1
2020;9;Botswana;Negative;1
2020;9;Brazil;Positive;11
2020;9;Brazil;Negative;6
2020;9;Brazil;Expired matter;1
2020;9;Cameroon;Positive;14
2020;9;Cameroon;Negative;8
2020;9;Cameroon;Expired matter;1
2020;9;Canada;Positive;15
2020;9;Canada;Expired matter;1
2020;9;Chile;Positive;1
2020;9;China;Positive;114
2020;9;China;Negative;9
2020;9;Colombia;Positive;11
2020;9;Colombia;Negative;2
2020;9;Congo (Congo-Kinshasa);Positive;10
2020;9;Congo (Congo-Kinshasa);Negative;6
2020;9;Cuba;Positive;2
2020;9;Cuba;Negative;4
2020;9;Egypt;Positive;24
2020;9;Egypt;Negative;3
2020;9;Eritrea;Positive;13
2020;9;Eswatini;Positive;1
2020;9;Ethiopia;Positive;6
2020;9;Gambia;Positive;7
2020;9;Gambia;Negative;4
2020;9;Georgia;Positive;4
2020;9;Ghana;Positive;9
2020;9;Ghana;Negative;7
2020;9;Guatemala;Positive;1
2020;9;Haiti;Positive;1
2020;9;Honduras;Positive;1
2020;9;India;Positive;43
2020;9;India;Negative;6
2020;9;India;Expired matter;2
2020;9;Indonesia;Positive;9
2020;9;Iran, Islamic Republic of;Positive;94
2020;9;Iran, Islamic Republic of;Negative;7
2020;9;Iran, Islamic Republic of;Expired matter;1
2020;9;Iraq;Positive;71
2020;9;Iraq;Negative;28
2020;9;Iraq;Expired matter;2
2020;9;Israel;Positive;3
2020;9;Israel;Negative;1
2020;9;Jamaica;Positive;1
2020;9;Japan;Positive;14
2020;9;Japan;Negative;2
2020;9;Jordan;Positive;1
2020;9;Kazakstan;Positive;13
2020;9;Kazakstan;Negative;3
2020;9;Kenya;Positive;40
2020;9;Korea, Republic of (South Korea);Positive;11
2020;9;Korea, Republic of (South Korea);Expired matter;1
2020;9;Kosovo;Positive;22
2020;9;Kosovo;Negative;6
2020;9;Kyrgyzstan;Negative;4
2020;9;Lebanon;Positive;1
2020;9;Lebanon;Negative;1
2020;9;Libyan Arab Jamahiriya;Positive;1
2020;9;Malaysia;Positive;2
2020;9;Mexico;Positive;14
2020;9;Mexico;Negative;1
2020;9;Moldova, Republic of;Positive;2
2020;9;Moldova, Republic of;Negative;5
2020;9;Montenegro;Positive;3
2020;9;Morocco;Positive;17
2020;9;Morocco;Negative;3
2020;9;Morocco;Expired matter;2
2020;9;Nepal;Positive;23
2020;9;Nepal;Negative;14
2020;9;New Zealand;Positive;1
2020;9;New Zealand;Negative;1
2020;9;Nigeria;Positive;19
2020;9;Nigeria;Negative;20
2020;9;North Macedonia;Positive;1
2020;9;North Macedonia;Expired matter;1
2020;9;Not clarified;Positive;6
2020;9;Not clarified;Negative;4
2020;9;Not clarified;Expired matter;1
2020;9;Pakistan;Positive;44
2020;9;Pakistan;Negative;9
2020;9;Peru;Positive;2
2020;9;Peru;Negative;2
2020;9;Peru;Expired matter;1
2020;9;Philippines;Positive;34
2020;9;Philippines;Negative;3
2020;9;Philippines;Expired matter;3
2020;9;Russian Federation;Positive;285
2020;9;Russian Federation;Negative;51
2020;9;Russian Federation;Expired matter;4
2020;9;Rwanda;Positive;8
2020;9;Rwanda;Negative;1
2020;9;Serbia;Positive;6
2020;9;Serbia;Negative;1
2020;9;Serbia;Expired matter;1
2020;9;Sierra Leone;Positive;1
2020;9;Sierra Leone;Negative;1
2020;9;Singapore;Positive;3
2020;9;Singapore;Expired matter;1
2020;9;Somalia;Positive;25
2020;9;Somalia;Negative;4
2020;9;Somalia;Expired matter;3
2020;9;South Africa;Positive;3
2020;9;Spain;Negative;1
2020;9;Sri Lanka;Positive;5
2020;9;Sri Lanka;Negative;2
2020;9;Stateless;Positive;3
2020;9;Stateless;Negative;3
2020;9;Sudan;Positive;1
2020;9;Sudan;Negative;1
2020;9;Syrian Arab Republic;Positive;15
2020;9;Syrian Arab Republic;Negative;2
2020;9;Syrian Arab Republic;Expired matter;2
2020;9;Tanzania, United Republic of;Positive;1
2020;9;Thailand;Positive;44
2020;9;Thailand;Negative;7
2020;9;Thailand;Expired matter;1
2020;9;Tunisia;Positive;9
2020;9;Turkey;Positive;42
2020;9;Turkey;Negative;11
2020;9;Turkey;Expired matter;1
2020;9;Uganda;Positive;4
2020;9;Uganda;Negative;2
2020;9;Ukraine;Positive;198
2020;9;Ukraine;Negative;35
2020;9;Ukraine;Expired matter;5
2020;9;United Kingdom;Positive;1
2020;9;United States;Positive;50
2020;9;United States;Negative;10
2020;9;United States;Expired matter;8
2020;9;Uruguay;Positive;6
2020;9;Uzbekistan;Positive;18
2020;9;Uzbekistan;Negative;9
2020;9;Venezuela;Positive;1
2020;9;Venezuela;Negative;3
2020;9;Viet Nam;Positive;13
2020;9;Viet Nam;Negative;6
2020;9;Yemen;Positive;7
2020;9;Yemen;Negative;5
2020;9;Zambia;Positive;2
2020;9;Zimbabwe;Positive;1
2020;10;Afghanistan;Positive;24
2020;10;Afghanistan;Negative;6
2020;10;Albania;Positive;9
2020;10;Albania;Negative;4
2020;10;Algeria;Positive;6
2020;10;Algeria;Negative;2
2020;10;Angola;Positive;1
2020;10;Argentina;Positive;3
2020;10;Australia;Positive;14
2020;10;Azerbaijan;Positive;2
2020;10;Bangladesh;Positive;16
2020;10;Bangladesh;Negative;4
2020;10;Belarus;Positive;9
2020;10;Belarus;Negative;3
2020;10;Bosnia and Herzegovina;Positive;1
2020;10;Brazil;Positive;24
2020;10;Brazil;Negative;3
2020;10;Brazil;Expired matter;2
2020;10;Burkina Faso;Positive;1
2020;10;Cameroon;Positive;15
2020;10;Cameroon;Negative;1
2020;10;Canada;Positive;12
2020;10;Canada;Negative;2
2020;10;Chile;Positive;8
2020;10;Chile;Expired matter;1
2020;10;China;Positive;117
2020;10;China;Negative;14
2020;10;China;Expired matter;2
2020;10;Colombia;Positive;8
2020;10;Colombia;Expired matter;1
2020;10;Costa Rica;Positive;1
2020;10;Côte dIvoire;Positive;1
2020;10;Cuba;Positive;1
2020;10;Dominican Republic;Positive;2
2020;10;Ecuador;Positive;2
2020;10;Egypt;Positive;15
2020;10;El Salvador;Positive;2
2020;10;Eritrea;Positive;8
2020;10;Eritrea;Negative;2
2020;10;Estonia;Expired matter;1
2020;10;Ethiopia;Positive;2
2020;10;Ethiopia;Negative;1
2020;10;Ethiopia;Expired matter;1
2020;10;Gambia;Positive;7
2020;10;Gambia;Negative;3
2020;10;Georgia;Positive;1
2020;10;Ghana;Positive;4
2020;10;Ghana;Negative;3
2020;10;Guatemala;Positive;1
2020;10;Honduras;Positive;1
2020;10;India;Positive;73
2020;10;India;Negative;3
2020;10;India;Expired matter;1
2020;10;Indonesia;Positive;11
2020;10;Indonesia;Negative;1
2020;10;Iran, Islamic Republic of;Positive;56
2020;10;Iran, Islamic Republic of;Negative;11
2020;10;Iran, Islamic Republic of;Expired matter;1
2020;10;Iraq;Positive;70
2020;10;Iraq;Negative;22
2020;10;Iraq;Expired matter;4
2020;10;Israel;Positive;3
2020;10;Jamaica;Positive;2
2020;10;Japan;Positive;26
2020;10;Japan;Negative;2
2020;10;Japan;Expired matter;1
2020;10;Jordan;Positive;1
2020;10;Jordan;Negative;4
2020;10;Kazakstan;Positive;12
2020;10;Kazakstan;Negative;3
2020;10;Kenya;Positive;11
2020;10;Kenya;Negative;7
2020;10;Korea, Republic of (South Korea);Positive;11
2020;10;Kosovo;Positive;29
2020;10;Kosovo;Negative;4
2020;10;Kyrgyzstan;Positive;4
2020;10;Kyrgyzstan;Negative;3
2020;10;Lebanon;Positive;2
2020;10;Lesotho;Positive;1
2020;10;Madagascar;Positive;1
2020;10;Malaysia;Positive;2
2020;10;Mali;Positive;1
2020;10;Mexico;Positive;8
2020;10;Mexico;Expired matter;1
2020;10;Moldova, Republic of;Positive;3
2020;10;Morocco;Positive;9
2020;10;Morocco;Negative;4
2020;10;Morocco;Expired matter;1
2020;10;Myanmar;Positive;1
2020;10;Nepal;Positive;31
2020;10;Nepal;Negative;4
2020;10;New Zealand;Positive;3
2020;10;Nicaragua;Positive;6
2020;10;Nigeria;Positive;24
2020;10;Nigeria;Negative;14
2020;10;Nigeria;Expired matter;1
2020;10;North Macedonia;Positive;1
2020;10;Not clarified;Positive;9
2020;10;Not clarified;Negative;4
